year,round,from_country,to_country,total_points,televoting_points,jury_points
2018,final,NO,UA,0,0,0
2018,final,NO,NL,9,5,4
2018,final,NO,RS,0,0,0
2018,final,NO,AU,6,0,6
2018,final,NO,HU,0,0,0
2018,final,NO,SI,0,0,0
2018,final,NO,ES,2,0,2
2018,final,NO,GB,0,0,0
2018,final,NO,FI,0,0,0
2018,final,NO,PT,0,0,0
2018,final,PL,IL,10,10,0
2018,final,PL,CY,8,8,0
2018,final,PL,AT,12,0,12
2018,final,PL,DE,11,1,10
2018,final,PL,IT,5,5,0
2018,final,PL,CZ,4,4,0
2018,final,PL,SE,6,0,6
2018,final,PL,EE,0,0,0
2018,final,PL,DK,6,6,0
2018,final,PL,MD,0,0,0
2018,final,PL,AL,7,0,7
2018,final,PL,LT,1,0,1
2018,final,PL,FR,3,3,0
2018,final,PL,BG,2,0,2
2018,final,PL,NO,0,0,0
2018,final,PL,IE,7,2,5
2018,final,PL,UA,12,12,0
2018,final,PL,NL,8,0,8
2018,final,PL,RS,0,0,0
2018,final,PL,AU,4,0,4
2018,final,PL,HU,10,7,3
2018,final,PL,SI,0,0,0
2018,final,PL,ES,0,0,0
2018,final,PL,GB,0,0,0
2018,final,PL,FI,0,0,0
2018,final,PL,PT,0,0,0
2018,final,PT,IL,2,1,1
2018,final,PT,CY,5,5,0
2018,final,PT,AT,8,0,8
2018,final,PT,DE,8,8,0
2018,final,PT,IT,14,10,4
2018,final,PT,CZ,0,0,0
2018,final,PT,SE,0,0,0
2018,final,PT,EE,19,7,12
2018,final,PT,DK,2,2,0
2018,final,PT,MD,6,6,0
2018,final,PT,AL,10,0,10
2018,final,PT,LT,6,0,6
2018,final,PT,FR,5,0,5
2018,final,PT,BG,7,0,7
2018,final,PT,NO,0,0,0
2018,final,PT,IE,3,3,0
2018,final,PT,UA,4,4,0
2018,final,PT,NL,0,0,0
2018,final,PT,RS,0,0,0
2018,final,PT,AU,0,0,0
2018,final,PT,HU,0,0,0
2018,final,PT,SI,3,0,3
2018,final,PT,ES,14,12,2
2018,final,PT,GB,0,0,0
2018,final,PT,FI,0,0,0
2018,final,RO,IL,8,8,0
2018,final,RO,CY,12,7,5
2018,final,RO,AT,12,0,12
2018,final,RO,DE,8,4,4
2018,final,RO,IT,6,6,0
2018,final,RO,CZ,3,3,0
2018,final,RO,SE,0,0,0
2018,final,RO,EE,3,0,3
2018,final,RO,DK,2,2,0
2018,final,RO,MD,19,12,7
2018,final,RO,AL,0,0,0
2018,final,RO,LT,6,0,6
2018,final,RO,FR,0,0,0
2018,final,RO,BG,5,5,0
2018,final,RO,NO,0,0,0
2018,final,RO,IE,1,1,0
2018,final,RO,UA,0,0,0
2018,final,RO,NL,8,0,8
2018,final,RO,RS,0,0,0
2018,final,RO,AU,2,0,2
2018,final,RO,HU,10,10,0
2018,final,RO,SI,1,0,1
2018,final,RO,ES,10,0,10
2018,final,RO,GB,0,0,0
2018,final,RO,FI,0,0,0
2018,final,RO,PT,0,0,0
2018,final,RU,IL,18,10,8
2018,final,RU,CY,11,4,7
2018,final,RU,AT,0,0,0
2018,final,RU,DE,4,0,4
2018,final,RU,IT,7,6,1
2018,final,RU,CZ,2,2,0
2018,final,RU,SE,11,1,10
2018,final,RU,EE,9,3,6
2018,final,RU,DK,7,7,0
2018,final,RU,MD,24,12,12
2018,final,RU,AL,0,0,0
2018,final,RU,LT,3,0,3
2018,final,RU,FR,2,0,2
2018,final,RU,BG,0,0,0
2018,final,RU,NO,5,5,0
2018,final,RU,IE,0,0,0
2018,final,RU,UA,8,8,0
2018,final,RU,NL,0,0,0
2018,final,RU,RS,0,0,0
2018,final,RU,AU,5,0,5
2018,final,RU,HU,0,0,0
2018,final,RU,SI,0,0,0
2018,final,RU,ES,0,0,0
2018,final,RU,GB,0,0,0
2018,final,RU,FI,0,0,0
2018,final,RU,PT,0,0,0
2018,final,SM,IL,24,12,12
2018,final,SM,CY,7,7,0
2018,final,SM,AT,0,0,0
2018,final,SM,DE,14,4,10
2018,final,SM,IT,12,8,4
2018,final,SM,CZ,10,10,0
2018,final,SM,SE,8,0,8
2018,final,SM,EE,5,0,5
2018,final,SM,DK,6,6,0
2018,final,SM,MD,9,2,7
2018,final,SM,AL,0,0,0
2018,final,SM,LT,0,0,0
2018,final,SM,FR,0,0,0
2018,final,SM,BG,0,0,0
2018,final,SM,NO,0,0,0
2018,final,SM,IE,4,3,1
2018,final,SM,UA,5,5,0
2018,final,SM,NL,0,0,0
2018,final,SM,RS,3,0,3
2018,final,SM,AU,2,0,2
2018,final,SM,HU,0,0,0
2018,final,SM,SI,6,0,6
2018,final,SM,ES,0,0,0
2018,final,SM,GB,1,1,0
2018,final,SM,FI,0,0,0
2018,final,SM,PT,0,0,0
2018,final,RS,IL,9,7,2
2018,final,RS,CY,10,10,0
2018,final,RS,AT,4,0,4
2018,final,RS,DE,10,0,10
2018,final,RS,IT,14,6,8
2018,final,RS,CZ,5,5,0
2018,final,RS,SE,12,0,12
2018,final,RS,EE,3,0,3
2018,final,RS,DK,4,4,0
2018,final,RS,MD,6,1,5
2018,final,RS,AL,1,0,1
2018,final,RS,LT,0,0,0
2018,final,RS,FR,0,0,0
2018,final,RS,BG,2,2,0
2018,final,RS,NO,9,3,6
2018,final,RS,IE,0,0,0
2018,final,RS,UA,0,0,0
2018,final,RS,NL,7,0,7
2018,final,RS,AU,0,0,0
2018,final,RS,HU,12,12,0
2018,final,RS,SI,8,8,0
2018,final,RS,ES,0,0,0
2018,final,RS,GB,0,0,0
2018,final,RS,FI,0,0,0
2018,final,RS,PT,0,0,0
2018,final,SI,IL,1,0,1
2018,final,SI,CY,14,6,8
2018,final,SI,AT,12,2,10
2018,final,SI,DE,4,4,0
2018,final,SI,IT,10,10,0
2018,final,SI,CZ,11,8,3
2018,final,SI,SE,12,0,12
2018,final,SI,EE,5,0,5
2018,final,SI,DK,7,7,0
2018,final,SI,MD,6,0,6
2018,final,SI,AL,5,1,4
2018,final,SI,LT,0,0,0
2018,final,SI,FR,2,0,2
2018,final,SI,BG,0,0,0
2018,final,SI,NO,5,5,0
2018,final,SI,IE,0,0,0
2018,final,SI,UA,0,0,0
2018,final,SI,NL,7,0,7
2018,final,SI,RS,12,12,0
2018,final,SI,AU,0,0,0
2018,final,SI,HU,3,3,0
2018,final,SI,ES,0,0,0
2018,final,SI,GB,0,0,0
2018,final,SI,FI,0,0,0
2018,final,SI,PT,0,0,0
2018,final,ES,IL,22,12,10
2018,final,ES,CY,20,8,12
2018,final,ES,AT,8,0,8
2018,final,ES,DE,13,6,7
2018,final,ES,IT,10,7,3
2018,final,ES,CZ,14,10,4
2018,final,ES,SE,2,0,2
2018,final,ES,EE,3,2,1
2018,final,ES,DK,0,0,0
2018,final,ES,MD,0,0,0
2018,final,ES,AL,0,0,0
2018,final,ES,LT,0,0,0
2018,final,ES,FR,10,4,6
2018,final,ES,BG,5,5,0
2018,final,ES,NO,3,3,0
2018,final,ES,IE,6,1,5
2018,final,ES,UA,0,0,0
2018,final,ES,NL,0,0,0
2018,final,ES,RS,0,0,0
2018,final,ES,AU,0,0,0
2018,final,ES,HU,0,0,0
2018,final,ES,SI,0,0,0
2018,final,ES,GB,0,0,0
2018,final,ES,FI,0,0,0
2018,final,ES,PT,0,0,0
2018,final,SE,IL,17,10,7
2018,final,SE,CY,16,4,12
2018,final,SE,AT,12,2,10
2018,final,SE,DE,6,5,1
2018,final,SE,IT,0,0,0
2018,final,SE,CZ,3,3,0
2018,final,SE,EE,0,0,0
2018,final,SE,DK,12,12,0
2018,final,SE,MD,0,0,0
2018,final,SE,AL,0,0,0
2018,final,SE,LT,7,7,0
2018,final,SE,FR,5,0,5
2018,final,SE,BG,6,0,6
2018,final,SE,NO,10,8,2
2018,final,SE,IE,4,0,4
2018,final,SE,UA,0,0,0
2018,final,SE,NL,1,1,0
2018,final,SE,RS,0,0,0
2018,final,SE,AU,8,0,8
2018,final,SE,HU,0,0,0
2018,final,SE,SI,0,0,0
2018,final,SE,ES,0,0,0
2018,final,SE,GB,0,0,0
2018,final,SE,FI,9,6,3
2018,final,SE,PT,0,0,0
2018,final,CH,IL,6,5,1
2018,final,CH,CY,10,3,7
2018,final,CH,AT,8,4,4
2018,final,CH,DE,18,6,12
2018,final,CH,IT,8,8,0
2018,final,CH,CZ,0,0,0
2018,final,CH,SE,5,0,5
2018,final,CH,EE,10,0,10
2018,final,CH,DK,2,2,0
2018,final,CH,MD,0,0,0
2018,final,CH,AL,7,7,0
2018,final,CH,LT,8,0,8
2018,final,CH,FR,0,0,0
2018,final,CH,BG,2,0,2
2018,final,CH,NO,0,0,0
2018,final,CH,IE,6,0,6
2018,final,CH,UA,0,0,0
2018,final,CH,NL,0,0,0
2018,final,CH,RS,12,12,0
2018,final,CH,AU,0,0,0
2018,final,CH,HU,0,0,0
2018,final,CH,SI,0,0,0
2018,final,CH,ES,1,1,0
2018,final,CH,GB,0,0,0
2018,final,CH,FI,0,0,0
2018,final,CH,PT,13,10,3
2018,final,UA,IL,22,12,10
2018,final,UA,CY,4,4,0
2018,final,UA,AT,7,0,7
2018,final,UA,DE,0,0,0
2018,final,UA,IT,5,5,0
2018,final,UA,CZ,14,10,4
2018,final,UA,SE,6,0,6
2018,final,UA,EE,4,3,1
2018,final,UA,DK,11,8,3
2018,final,UA,MD,6,6,0
2018,final,UA,AL,0,0,0
2018,final,UA,LT,2,2,0
2018,final,UA,FR,19,7,12
2018,final,UA,BG,0,0,0
2018,final,UA,NO,0,0,0
2018,final,UA,IE,0,0,0
2018,final,UA,NL,8,0,8
2018,final,UA,RS,0,0,0
2018,final,UA,AU,2,0,2
2018,final,UA,HU,1,1,0
2018,final,UA,SI,5,0,5
2018,final,UA,ES,0,0,0
2018,final,UA,GB,0,0,0
2018,final,UA,FI,0,0,0
2018,final,UA,PT,0,0,0
2018,final,GB,IL,17,7,10
2018,final,GB,CY,8,8,0
2018,final,GB,AT,12,0,12
2018,final,GB,DE,3,3,0
2018,final,GB,IT,0,0,0
2018,final,GB,CZ,5,5,0
2018,final,GB,SE,2,0,2
2018,final,GB,EE,6,0,6
2018,final,GB,DK,2,2,0
2018,final,GB,MD,4,4,0
2018,final,GB,AL,7,0,7
2018,final,GB,LT,12,12,0
2018,final,GB,FR,0,0,0
2018,final,GB,BG,14,6,8
2018,final,GB,NO,5,0,5
2018,final,GB,IE,13,10,3
2018,final,GB,UA,0,0,0
2018,final,GB,NL,0,0,0
2018,final,GB,RS,0,0,0
2018,final,GB,AU,1,1,0
2018,final,GB,HU,0,0,0
2018,final,GB,SI,0,0,0
2018,final,GB,ES,1,0,1
2018,final,GB,FI,4,0,4
2018,final,GB,PT,0,0,0
2018,semi-final-1,AL,IL,14,4,10
2018,semi-final-1,AL,CY,24,12,12
2018,semi-final-1,AL,CZ,2,2,0
2018,semi-final-1,AL,AT,3,3,0
2018,semi-final-1,AL,EE,6,6,0
2018,semi-final-1,AL,IE,0,0,0
2018,semi-final-1,AL,BG,11,5,6
2018,semi-final-1,AL,LT,1,0,1
2018,semi-final-1,AL,FI,8,8,0
2018,semi-final-1,AL,AZ,12,7,5
2018,semi-final-1,AL,BE,4,0,4
2018,semi-final-1,AL,CH,3,1,2
2018,semi-final-1,AL,GR,13,10,3
2018,semi-final-1,AL,AM,0,0,0
2018,semi-final-1,AL,BY,7,0,7
2018,semi-final-1,AL,HR,0,0,0
2018,semi-final-1,AL,MK,8,0,8
2018,semi-final-1,AL,IS,0,0,0
2018,semi-final-1,AM,IL,16,4,12
2018,semi-final-1,AM,CY,22,12,10
2018,semi-final-1,AM,CZ,14,7,7
2018,semi-final-1,AM,AT,10,6,4
2018,semi-final-1,AM,EE,13,5,8
2018,semi-final-1,AM,IE,0,0,0
2018,semi-final-1,AM,BG,2,2,0
2018,semi-final-1,AM,AL,5,0,5
2018,semi-final-1,AM,LT,0,0,0
2018,semi-final-1,AM,FI,0,0,0
2018,semi-final-1,AM,AZ,0,0,0
2018,semi-final-1,AM,BE,9,3,6
2018,semi-final-1,AM,CH,3,0,3
2018,semi-final-1,AM,GR,10,8,2
2018,semi-final-1,AM,BY,11,10,1
2018,semi-final-1,AM,HR,1,1,0
2018,semi-final-1,AM,MK,0,0,0
2018,semi-final-1,AM,IS,0,0,0
2018,semi-final-1,AT,IL,18,6,12
2018,semi-final-1,AT,CY,7,7,0
2018,semi-final-1,AT,CZ,18,10,8
2018,semi-final-1,AT,EE,6,3,3
2018,semi-final-1,AT,IE,17,12,5
2018,semi-final-1,AT,BG,9,5,4
2018,semi-final-1,AT,AL,7,1,6
2018,semi-final-1,AT,LT,2,0,2
2018,semi-final-1,AT,FI,0,0,0
2018,semi-final-1,AT,AZ,4,4,0
2018,semi-final-1,AT,BE,7,0,7
2018,semi-final-1,AT,CH,9,8,1
2018,semi-final-1,AT,GR,0,0,0
2018,semi-final-1,AT,AM,10,0,10
2018,semi-final-1,AT,BY,0,0,0
2018,semi-final-1,AT,HR,2,2,0
2018,semi-final-1,AT,MK,0,0,0
2018,semi-final-1,AT,IS,0,0,0
2018,semi-final-1,AZ,IL,14,10,4
2018,semi-final-1,AZ,CY,15,7,8
2018,semi-final-1,AZ,CZ,8,8,0
2018,semi-final-1,AZ,AT,5,5,0
2018,semi-final-1,AZ,EE,4,3,1
2018,semi-final-1,AZ,IE,6,6,0
2018,semi-final-1,AZ,BG,6,4,2
2018,semi-final-1,AZ,AL,7,0,7
2018,semi-final-1,AZ,LT,1,1,0
2018,semi-final-1,AZ,FI,0,0,0
2018,semi-final-1,AZ,BE,2,2,0
2018,semi-final-1,AZ,CH,3,0,3
2018,semi-final-1,AZ,GR,10,0,10
2018,semi-final-1,AZ,AM,0,0,0
2018,semi-final-1,AZ,BY,24,12,12
2018,semi-final-1,AZ,HR,5,0,5
2018,semi-final-1,AZ,MK,6,0,6
2018,semi-final-1,AZ,IS,0,0,0
2018,semi-final-1,BY,IL,16,10,6
2018,semi-final-1,BY,CY,7,7,0
2018,semi-final-1,BY,CZ,18,8,10
2018,semi-final-1,BY,AT,5,4,1
2018,semi-final-1,BY,EE,3,3,0
2018,semi-final-1,BY,IE,3,1,2
2018,semi-final-1,BY,BG,10,5,5
2018,semi-final-1,BY,AL,12,0,12
2018,semi-final-1,BY,LT,6,6,0
2018,semi-final-1,BY,FI,3,0,3
2018,semi-final-1,BY,AZ,0,0,0
2018,semi-final-1,BY,BE,2,2,0
2018,semi-final-1,BY,CH,0,0,0
2018,semi-final-1,BY,GR,0,0,0
2018,semi-final-1,BY,AM,16,12,4
2018,semi-final-1,BY,HR,8,0,8
2018,semi-final-1,BY,MK,0,0,0
2018,semi-final-1,BY,IS,7,0,7
2018,semi-final-1,BE,IL,10,3,7
2018,semi-final-1,BE,CY,10,7,3
2018,semi-final-1,BE,CZ,18,8,10
2018,semi-final-1,BE,AT,22,10,12
2018,semi-final-1,BE,EE,5,5,0
2018,semi-final-1,BE,IE,17,12,5
2018,semi-final-1,BE,BG,2,0,2
2018,semi-final-1,BE,AL,4,0,4
2018,semi-final-1,BE,LT,4,4,0
2018,semi-final-1,BE,FI,2,2,0
2018,semi-final-1,BE,AZ,0,0,0
2018,semi-final-1,BE,CH,8,0,8
2018,semi-final-1,BE,GR,1,1,0
2018,semi-final-1,BE,AM,12,6,6
2018,semi-final-1,BE,BY,0,0,0
2018,semi-final-1,BE,HR,0,0,0
2018,semi-final-1,BE,MK,0,0,0
2018,semi-final-1,BE,IS,1,0,1
2018,semi-final-1,BG,IL,12,7,5
2018,semi-final-1,BG,CY,15,12,3
2018,semi-final-1,BG,CZ,10,3,7
2018,semi-final-1,BG,AT,16,8,8
2018,semi-final-1,BG,EE,4,4,0
2018,semi-final-1,BG,IE,0,0,0
2018,semi-final-1,BG,AL,6,0,6
2018,semi-final-1,BG,LT,10,0,10
2018,semi-final-1,BG,FI,2,1,1
2018,semi-final-1,BG,AZ,0,0,0
2018,semi-final-1,BG,BE,12,0,12
2018,semi-final-1,BG,CH,0,0,0
2018,semi-final-1,BG,GR,10,10,0
2018,semi-final-1,BG,AM,8,6,2
2018,semi-final-1,BG,BY,2,2,0
2018,semi-final-1,BG,HR,4,0,4
2018,semi-final-1,BG,MK,5,5,0
2018,semi-final-1,BG,IS,0,0,0
2018,semi-final-1,HR,IL,12,0,12
2018,semi-final-1,HR,CY,14,12,2
2018,semi-final-1,HR,CZ,20,10,10
2018,semi-final-1,HR,AT,7,7,0
2018,semi-final-1,HR,EE,6,6,0
2018,semi-final-1,HR,IE,15,8,7
2018,semi-final-1,HR,BG,6,0,6
2018,semi-final-1,HR,AL,8,4,4
2018,semi-final-1,HR,LT,8,0,8
2018,semi-final-1,HR,FI,0,0,0
2018,semi-final-1,HR,AZ,5,5,0
2018,semi-final-1,HR,BE,1,0,1
2018,semi-final-1,HR,CH,7,2,5
2018,semi-final-1,HR,GR,6,3,3
2018,semi-final-1,HR,AM,0,0,0
2018,semi-final-1,HR,BY,0,0,0
2018,semi-final-1,HR,MK,1,1,0
2018,semi-final-1,HR,IS,0,0,0
2018,semi-final-1,CY,IL,20,8,12
2018,semi-final-1,CY,CZ,8,7,1
2018,semi-final-1,CY,AT,4,1,3
2018,semi-final-1,CY,EE,11,6,5
2018,semi-final-1,CY,IE,2,2,0
2018,semi-final-1,CY,BG,16,10,6
2018,semi-final-1,CY,AL,7,0,7
2018,semi-final-1,CY,LT,3,3,0
2018,semi-final-1,CY,FI,2,0,2
2018,semi-final-1,CY,AZ,10,0,10
2018,semi-final-1,CY,BE,0,0,0
2018,semi-final-1,CY,CH,0,0,0
2018,semi-final-1,CY,GR,20,12,8
2018,semi-final-1,CY,AM,4,4,0
2018,semi-final-1,CY,BY,5,5,0
2018,semi-final-1,CY,HR,4,0,4
2018,semi-final-1,CY,MK,0,0,0
2018,semi-final-1,CY,IS,0,0,0
2018,semi-final-1,CZ,IL,24,12,12
2018,semi-final-1,CZ,CY,7,7,0
2018,semi-final-1,CZ,AT,7,6,1
2018,semi-final-1,CZ,EE,5,5,0
2018,semi-final-1,CZ,IE,12,4,8
2018,semi-final-1,CZ,BG,9,2,7
2018,semi-final-1,CZ,AL,8,3,5
2018,semi-final-1,CZ,LT,3,0,3
2018,semi-final-1,CZ,FI,1,1,0
2018,semi-final-1,CZ,AZ,10,10,0
2018,semi-final-1,CZ,BE,10,0,10
2018,semi-final-1,CZ,CH,6,0,6
2018,semi-final-1,CZ,GR,0,0,0
2018,semi-final-1,CZ,AM,10,8,2
2018,semi-final-1,CZ,BY,0,0,0
2018,semi-final-1,CZ,HR,0,0,0
2018,semi-final-1,CZ,MK,0,0,0
2018,semi-final-1,CZ,IS,4,0,4
2018,semi-final-1,EE,IL,1,1,0
2018,semi-final-1,EE,CY,12,4,8
2018,semi-final-1,EE,CZ,7,7,0
2018,semi-final-1,EE,AT,20,8,12
2018,semi-final-1,EE,IE,11,5,6
2018,semi-final-1,EE,BG,7,0,7
2018,semi-final-1,EE,AL,1,0,1
2018,semi-final-1,EE,LT,20,10,10
2018,semi-final-1,EE,FI,17,12,5
2018,semi-final-1,EE,AZ,3,0,3
2018,semi-final-1,EE,BE,7,3,4
2018,semi-final-1,EE,CH,2,2,0
2018,semi-final-1,EE,GR,0,0,0
2018,semi-final-1,EE,AM,0,0,0
2018,semi-final-1,EE,BY,6,6,0
2018,semi-final-1,EE,HR,2,0,2
2018,semi-final-1,EE,MK,0,0,0
2018,semi-final-1,EE,IS,0,0,0
2018,semi-final-1,FI,IL,22,10,12
2018,semi-final-1,FI,CY,12,5,7
2018,semi-final-1,FI,CZ,7,7,0
2018,semi-final-1,FI,AT,16,8,8
2018,semi-final-1,FI,EE,12,12,0
2018,semi-final-1,FI,IE,10,6,4
2018,semi-final-1,FI,BG,10,0,10
2018,semi-final-1,FI,AL,7,1,6
2018,semi-final-1,FI,LT,4,2,2
2018,semi-final-1,FI,AZ,0,0,0
2018,semi-final-1,FI,BE,5,0,5
2018,semi-final-1,FI,CH,5,4,1
2018,semi-final-1,FI,GR,0,0,0
2018,semi-final-1,FI,AM,3,0,3
2018,semi-final-1,FI,BY,3,3,0
2018,semi-final-1,FI,HR,0,0,0
2018,semi-final-1,FI,MK,0,0,0
2018,semi-final-1,FI,IS,0,0,0
2018,semi-final-1,GR,IL,6,2,4
2018,semi-final-1,GR,CY,19,12,7
2018,semi-final-1,GR,CZ,8,6,2
2018,semi-final-1,GR,AT,0,0,0
2018,semi-final-1,GR,EE,18,8,10
2018,semi-final-1,GR,IE,4,4,0
2018,semi-final-1,GR,BG,13,7,6
2018,semi-final-1,GR,AL,18,10,8
2018,semi-final-1,GR,LT,0,0,0
2018,semi-final-1,GR,FI,0,0,0
2018,semi-final-1,GR,AZ,15,3,12
2018,semi-final-1,GR,BE,0,0,0
2018,semi-final-1,GR,CH,1,0,1
2018,semi-final-1,GR,AM,5,5,0
2018,semi-final-1,GR,BY,1,1,0
2018,semi-final-1,GR,HR,5,0,5
2018,semi-final-1,GR,MK,3,0,3
2018,semi-final-1,GR,IS,0,0,0
2018,semi-final-1,IS,IL,18,8,10
2018,semi-final-1,IS,CY,5,5,0
2018,semi-final-1,IS,CZ,17,12,5
2018,semi-final-1,IS,AT,14,7,7
2018,semi-final-1,IS,EE,12,6,6
2018,semi-final-1,IS,IE,12,4,8
2018,semi-final-1,IS,BG,0,0,0
2018,semi-final-1,IS,AL,12,0,12
2018,semi-final-1,IS,LT,3,3,0
2018,semi-final-1,IS,FI,14,10,4
2018,semi-final-1,IS,AZ,1,1,0
2018,semi-final-1,IS,BE,2,0,2
2018,semi-final-1,IS,CH,5,2,3
2018,semi-final-1,IS,GR,1,0,1
2018,semi-final-1,IS,AM,0,0,0
2018,semi-final-1,IS,BY,0,0,0
2018,semi-final-1,IS,HR,0,0,0
2018,semi-final-1,IS,MK,0,0,0
2018,semi-final-1,IE,IL,15,5,10
2018,semi-final-1,IE,CY,19,7,12
2018,semi-final-1,IE,CZ,8,4,4
2018,semi-final-1,IE,AT,15,8,7
2018,semi-final-1,IE,EE,18,10,8
2018,semi-final-1,IE,BG,9,3,6
2018,semi-final-1,IE,AL,1,1,0
2018,semi-final-1,IE,LT,12,12,0
2018,semi-final-1,IE,FI,11,6,5
2018,semi-final-1,IE,AZ,0,0,0
2018,semi-final-1,IE,BE,2,0,2
2018,semi-final-1,IE,CH,5,2,3
2018,semi-final-1,IE,GR,1,0,1
2018,semi-final-1,IE,AM,0,0,0
2018,semi-final-1,IE,BY,0,0,0
2018,semi-final-1,IE,HR,0,0,0
2018,semi-final-1,IE,MK,0,0,0
2018,semi-final-1,IE,IS,0,0,0
2018,semi-final-1,IL,CY,10,10,0
2018,semi-final-1,IL,CZ,15,12,3
2018,semi-final-1,IL,AT,20,8,12
2018,semi-final-1,IL,EE,7,7,0
2018,semi-final-1,IL,IE,4,4,0
2018,semi-final-1,IL,BG,3,3,0
2018,semi-final-1,IL,AL,4,0,4
2018,semi-final-1,IL,LT,2,0,2
2018,semi-final-1,IL,FI,13,6,7
2018,semi-final-1,IL,AZ,15,5,10
2018,semi-final-1,IL,BE,2,2,0
2018,semi-final-1,IL,CH,9,1,8
2018,semi-final-1,IL,GR,0,0,0
2018,semi-final-1,IL,AM,5,0,5
2018,semi-final-1,IL,BY,0,0,0
2018,semi-final-1,IL,HR,6,0,6
2018,semi-final-1,IL,MK,1,0,1
2018,semi-final-1,IL,IS,0,0,0
2018,semi-final-1,LT,IL,8,1,7
2018,semi-final-1,LT,CY,5,5,0
2018,semi-final-1,LT,CZ,12,7,5
2018,semi-final-1,LT,AT,20,10,10
2018,semi-final-1,LT,EE,16,12,4
2018,semi-final-1,LT,IE,16,4,12
2018,semi-final-1,LT,BG,5,2,3
2018,semi-final-1,LT,AL,1,0,1
2018,semi-final-1,LT,FI,5,3,2
2018,semi-final-1,LT,AZ,0,0,0
2018,semi-final-1,LT,BE,16,8,8
2018,semi-final-1,LT,CH,6,0,6
2018,semi-final-1,LT,GR,0,0,0
2018,semi-final-1,LT,AM,0,0,0
2018,semi-final-1,LT,BY,6,6,0
2018,semi-final-1,LT,HR,0,0,0
2018,semi-final-1,LT,MK,0,0,0
2018,semi-final-1,LT,IS,0,0,0
2018,semi-final-1,MK,IL,8,3,5
2018,semi-final-1,MK,CY,10,7,3
2018,semi-final-1,MK,CZ,14,6,8
2018,semi-final-1,MK,AT,0,0,0
2018,semi-final-1,MK,EE,4,0,4
2018,semi-final-1,MK,IE,1,0,1
2018,semi-final-1,MK,BG,20,8,12
2018,semi-final-1,MK,AL,22,12,10
2018,semi-final-1,MK,LT,0,0,0
2018,semi-final-1,MK,FI,2,2,0
2018,semi-final-1,MK,AZ,12,5,7
2018,semi-final-1,MK,BE,0,0,0
2018,semi-final-1,MK,CH,1,1,0
2018,semi-final-1,MK,GR,4,4,0
2018,semi-final-1,MK,AM,0,0,0
2018,semi-final-1,MK,BY,0,0,0
2018,semi-final-1,MK,HR,16,10,6
2018,semi-final-1,MK,IS,2,0,2
2018,semi-final-1,PT,IL,4,2,2
2018,semi-final-1,PT,CY,10,10,0
2018,semi-final-1,PT,CZ,4,1,3
2018,semi-final-1,PT,AT,11,5,6
2018,semi-final-1,PT,EE,20,12,8
2018,semi-final-1,PT,IE,8,8,0
2018,semi-final-1,PT,BG,7,0,7
2018,semi-final-1,PT,AL,5,0,5
2018,semi-final-1,PT,LT,18,6,12
2018,semi-final-1,PT,FI,4,4,0
2018,semi-final-1,PT,AZ,7,7,0
2018,semi-final-1,PT,BE,10,0,10
2018,semi-final-1,PT,CH,3,3,0
2018,semi-final-1,PT,GR,0,0,0
2018,semi-final-1,PT,AM,4,0,4
2018,semi-final-1,PT,BY,0,0,0
2018,semi-final-1,PT,HR,1,0,1
2018,semi-final-1,PT,MK,0,0,0
2018,semi-final-1,PT,IS,0,0,0
2018,semi-final-1,ES,IL,19,7,12
2018,semi-final-1,ES,CY,20,10,10
2018,semi-final-1,ES,CZ,11,4,7
2018,semi-final-1,ES,AT,8,0,8
2018,semi-final-1,ES,EE,8,2,6
2018,semi-final-1,ES,IE,14,12,2
2018,semi-final-1,ES,BG,11,8,3
2018,semi-final-1,ES,AL,9,5,4
2018,semi-final-1,ES,LT,3,3,0
2018,semi-final-1,ES,FI,7,6,1
2018,semi-final-1,ES,AZ,0,0,0
2018,semi-final-1,ES,BE,0,0,0
2018,semi-final-1,ES,CH,6,1,5
2018,semi-final-1,ES,GR,0,0,0
2018,semi-final-1,ES,AM,0,0,0
2018,semi-final-1,ES,BY,0,0,0
2018,semi-final-1,ES,HR,0,0,0
2018,semi-final-1,ES,MK,0,0,0
2018,semi-final-1,ES,IS,0,0,0
2018,semi-final-1,CH,IL,13,8,5
2018,semi-final-1,CH,CY,11,7,4
2018,semi-final-1,CH,CZ,11,3,8
2018,semi-final-1,CH,AT,18,12,6
2018,semi-final-1,CH,EE,13,1,12
2018,semi-final-1,CH,IE,16,6,10
2018,semi-final-1,CH,BG,3,0,3
2018,semi-final-1,CH,AL,10,10,0
2018,semi-final-1,CH,LT,7,0,7
2018,semi-final-1,CH,FI,7,5,2
2018,semi-final-1,CH,AZ,0,0,0
2018,semi-final-1,CH,BE,0,0,0
2018,semi-final-1,CH,GR,2,2,0
2018,semi-final-1,CH,AM,0,0,0
2018,semi-final-1,CH,BY,0,0,0
2018,semi-final-1,CH,HR,4,4,0
2018,semi-final-1,CH,MK,0,0,0
2018,semi-final-1,CH,IS,1,0,1
2018,semi-final-1,GB,IL,13,5,8
2018,semi-final-1,GB,CY,8,8,0
2018,semi-final-1,GB,CZ,2,2,0
2018,semi-final-1,GB,AT,10,0,10
2018,semi-final-1,GB,EE,10,4,6
2018,semi-final-1,GB,IE,11,10,1
2018,semi-final-1,GB,BG,18,6,12
